case_id,concept_name,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 438,4,2 3 5 6 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4380,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4380,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4380,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4381,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4381,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4381,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4381,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 4381,6,2 3 6 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 4381,3,2 3 6 3 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 4381,4,2 3 6 3 6 3 4 0 0 0 0 0 0 0,7,1,1
Case 4381,3,2 3 6 3 6 3 4 3 0 0 0 0 0 0,8,6,1
Case 4381,6,2 3 6 3 6 3 4 3 6 0 0 0 0 0,9,1,1
Case 4381,3,2 3 6 3 6 3 4 3 6 3 0 0 0 0,10,2,1
Case 4381,4,2 3 6 3 6 3 4 3 6 3 4 0 0 0,11,3,1
Case 4382,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4382,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4382,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4383,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4383,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4383,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4384,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4384,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4384,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4384,3,2 3 4 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 4384,6,2 3 4 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 4384,3,2 3 4 3 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 4384,4,2 3 4 3 6 3 4 0 0 0 0 0 0 0,7,3,1
Case 4385,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4385,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4385,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4385,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4386,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4386,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4386,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4386,4,2 3 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4387,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4387,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4387,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4387,3,2 2 2 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 4387,6,2 2 2 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 4387,3,2 2 2 3 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 4387,4,2 2 2 3 6 3 4 0 0 0 0 0 0 0,7,3,1
Case 4388,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 4388,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4389,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4389,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4389,5,2 3 5 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4389,4,2 3 5 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 439,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 439,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 439,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4390,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4390,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4390,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4391,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4391,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4391,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4392,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4392,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4392,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4392,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4393,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4393,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4393,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4394,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4394,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4394,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4395,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4395,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4395,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4395,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 4395,6,2 3 6 3 6 0 0 0 0 0 0 0 0 0,5,2,1
Case 4395,4,2 3 6 3 6 4 0 0 0 0 0 0 0 0,6,3,1
Case 4396,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4396,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4396,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4397,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4397,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4397,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4398,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4398,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4398,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4398,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 4398,6,2 3 6 3 6 0 0 0 0 0 0 0 0 0,5,2,1
Case 4398,4,2 3 6 3 6 4 0 0 0 0 0 0 0 0,6,3,1
Case 4399,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4399,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4399,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4399,4,2 3 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 44,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 44,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 44,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 440,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 440,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 440,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4400,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4400,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4400,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 4400,6,2 3 6 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 4400,3,2 3 6 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 4400,4,2 3 6 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 4401,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4401,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4401,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4402,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4402,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4402,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 4402,6,2 3 6 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 4402,3,2 3 6 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 4402,4,2 3 6 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 4403,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4403,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4403,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4404,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4404,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4404,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 4404,6,2 3 6 6 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4404,4,2 3 6 6 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4405,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4405,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4405,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4406,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4406,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4406,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4406,4,2 3 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4407,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4407,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4407,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4407,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4408,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4408,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4408,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4409,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4409,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4409,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4409,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 441,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 441,4,3 4 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 441,4,3 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4410,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4410,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4410,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4410,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4410,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4411,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4411,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4411,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4411,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 4411,6,2 3 6 3 6 0 0 0 0 0 0 0 0 0,5,2,1
Case 4411,4,2 3 6 3 6 4 0 0 0 0 0 0 0 0,6,3,1
Case 4412,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4412,2,7 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4412,3,7 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4412,4,7 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4413,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4413,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4413,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4414,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4414,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4414,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4414,3,2 3 3 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4414,4,2 3 3 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4415,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4415,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4415,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4416,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4416,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4416,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4416,4,2 3 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4417,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,1
Case 4417,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4417,4,2 6 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4417,4,2 6 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4418,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4418,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4418,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4419,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,1
Case 4419,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4419,4,2 6 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 442,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 442,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 442,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4420,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4420,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4420,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4421,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4421,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4421,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4421,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4422,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4422,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4422,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4423,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4423,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4423,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4423,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4424,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4424,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4424,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4424,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4425,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4425,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4425,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4426,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4426,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4426,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4426,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4427,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4427,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4427,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4427,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4428,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4428,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4428,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4429,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4429,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4429,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 443,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 443,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 443,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 443,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4430,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4430,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4430,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4431,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4431,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4431,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4431,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4432,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4432,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4432,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4433,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,1
Case 4433,6,3 6 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4433,4,3 6 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4434,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4434,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4434,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4434,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4434,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,1,1
Case 4434,3,2 3 6 3 4 3 0 0 0 0 0 0 0 0,6,2,1
Case 4434,4,2 3 6 3 4 3 4 0 0 0 0 0 0 0,7,3,1
Case 4435,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4435,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4435,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4436,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4436,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4436,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4436,3,2 3 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4436,4,2 3 4 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4437,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4437,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4437,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4438,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4438,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4438,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4438,3,2 3 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4438,4,2 3 4 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4439,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4439,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4439,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 444,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 444,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 444,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4440,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4440,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4440,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4441,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4441,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4441,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4442,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4442,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4442,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4442,3,2 2 2 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 4442,6,2 2 2 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 4442,3,2 2 2 3 6 3 0 0 0 0 0 0 0 0,6,6,1
Case 4442,6,2 2 2 3 6 3 6 0 0 0 0 0 0 0,7,1,1
Case 4442,3,2 2 2 3 6 3 6 3 0 0 0 0 0 0,8,2,1
Case 4442,4,2 2 2 3 6 3 6 3 4 0 0 0 0 0,9,3,1
Case 4443,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4443,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4443,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4444,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4444,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4444,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4445,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4445,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4445,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4446,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4446,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4446,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4447,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4447,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4447,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4448,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4448,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4448,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4449,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4449,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4449,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 445,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 445,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 445,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4450,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4450,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4450,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4450,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4451,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4451,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4451,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4452,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4452,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4452,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4453,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4453,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4453,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4453,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4453,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4454,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4454,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4454,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 4454,6,2 3 6 6 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4454,4,2 3 6 6 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4455,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4455,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4455,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4456,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4456,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 4456,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4456,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4457,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4457,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4457,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
