case_id,concept_name,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 1467,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1468,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1468,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1468,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1468,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1469,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1469,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1469,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 147,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 147,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 147,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1470,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1470,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1470,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1471,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1471,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 1471,5,2 3 5 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1471,4,2 3 5 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1472,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1472,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1472,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1472,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 1472,6,2 3 6 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 1472,3,2 3 6 3 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 1472,4,2 3 6 3 6 3 4 0 0 0 0 0 0 0,7,3,1
Case 1473,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1473,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1473,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1474,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1474,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1474,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1475,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1475,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1475,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1475,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1475,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 1476,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1476,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1476,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1476,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1476,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 1477,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1477,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1477,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1478,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1478,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1478,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 1478,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1478,3,2 2 3 6 3 0 0 0 0 0 0 0 0 0,5,6,1
Case 1478,6,2 2 3 6 3 6 0 0 0 0 0 0 0 0,6,2,1
Case 1478,4,2 2 3 6 3 6 4 0 0 0 0 0 0 0,7,3,1
Case 1479,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1479,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1479,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 148,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 148,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 148,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 148,4,2 3 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1480,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1480,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1480,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1481,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1481,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1481,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1482,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1482,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1482,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1483,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1483,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1483,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1484,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1484,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1484,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1484,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1485,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1485,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1485,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1486,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1486,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1486,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1487,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1487,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1487,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1488,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1488,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1488,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1489,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1489,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1489,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 149,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 149,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 149,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1490,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1490,4,3 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 1491,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1491,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1491,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1491,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1491,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 1492,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1492,2,7 2 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 1492,2,7 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1492,3,7 2 2 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 1492,6,7 2 2 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 1492,3,7 2 2 3 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 1492,4,7 2 2 3 6 3 4 0 0 0 0 0 0 0,7,3,1
Case 1493,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1493,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1493,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1494,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1494,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1494,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1494,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1495,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1495,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 1495,5,2 3 5 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 1495,5,2 3 5 5 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1495,4,2 3 5 5 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 1496,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1496,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1496,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1496,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1496,3,2 2 3 4 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 1496,4,2 2 3 4 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 1497,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1497,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1497,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1498,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1498,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1498,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1499,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1499,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1499,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1499,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 1499,6,2 3 6 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 1499,3,2 3 6 3 6 3 0 0 0 0 0 0 0 0,6,6,1
Case 1499,6,2 3 6 3 6 3 6 0 0 0 0 0 0 0,7,1,1
Case 1499,3,2 3 6 3 6 3 6 3 0 0 0 0 0 0,8,2,1
Case 1499,4,2 3 6 3 6 3 6 3 4 0 0 0 0 0,9,1,1
Case 1499,3,2 3 6 3 6 3 6 3 4 3 0 0 0 0,10,6,1
Case 1499,6,2 3 6 3 6 3 6 3 4 3 6 0 0 0,11,1,1
Case 1499,3,2 3 6 3 6 3 6 3 4 3 6 3 0 0,12,2,1
Case 1499,4,2 3 6 3 6 3 6 3 4 3 6 3 4 0,13,3,1
Case 15,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 15,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 15,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 15,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 150,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 150,2,7 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 150,3,7 2 3 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 150,6,7 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 150,3,7 2 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 150,4,7 2 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 1500,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1500,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1500,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1501,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1501,4,3 4 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1501,4,3 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1502,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1502,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1502,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1502,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 1502,6,2 3 6 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 1502,3,2 3 6 3 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 1502,4,2 3 6 3 6 3 4 0 0 0 0 0 0 0,7,1,1
Case 1502,3,2 3 6 3 6 3 4 3 0 0 0 0 0 0,8,2,1
Case 1502,4,2 3 6 3 6 3 4 3 4 0 0 0 0 0,9,3,1
Case 1503,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1503,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1503,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1504,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1504,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1504,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1505,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1505,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1505,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1506,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,1
Case 1506,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1506,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1506,3,2 6 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1506,4,2 6 6 3 4 0 0 0 0 0 0 0 0 0,5,2,1
Case 1506,4,2 6 6 3 4 4 0 0 0 0 0 0 0 0,6,3,1
Case 1507,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1507,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1507,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1507,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1508,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1508,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1508,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1509,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1509,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1509,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1509,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 151,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 151,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 151,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1510,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1510,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1510,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1510,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1511,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1511,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1511,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1512,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1512,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1512,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1513,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1513,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1513,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1513,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1514,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1514,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1514,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1515,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1515,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1515,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1516,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1516,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 1516,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1516,3,2 2 2 3 0 0 0 0 0 0 0 0 0 0,4,6,1
Case 1516,6,2 2 2 3 6 0 0 0 0 0 0 0 0 0,5,2,1
Case 1516,4,2 2 2 3 6 4 0 0 0 0 0 0 0 0,6,3,1
Case 1517,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1517,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1517,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1518,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,1
Case 1518,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1518,3,2 6 3 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 1518,6,2 6 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1518,3,2 6 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 1518,4,2 6 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 1519,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1519,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1519,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 152,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 152,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 152,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1520,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1520,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1520,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1521,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1521,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1521,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1522,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1522,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1522,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1522,4,2 3 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1523,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1523,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1523,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1524,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1524,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1524,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1524,4,2 3 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1525,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 1525,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 1526,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1526,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1526,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1526,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1527,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1527,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1527,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1527,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1528,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1528,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 1528,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1528,3,2 2 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1528,4,2 2 2 3 4 0 0 0 0 0 0 0 0 0,5,1,1
Case 1528,3,2 2 2 3 4 3 0 0 0 0 0 0 0 0,6,7,1
Case 1528,8,2 2 2 3 4 3 8 0 0 0 0 0 0 0,7,2,1
Case 1528,4,2 2 2 3 4 3 8 4 0 0 0 0 0 0,8,1,1
Case 1528,3,2 2 2 3 4 3 8 4 3 0 0 0 0 0,9,7,1
Case 1528,8,2 2 2 3 4 3 8 4 3 8 0 0 0 0,10,2,1
Case 1528,4,2 2 2 3 4 3 8 4 3 8 4 0 0 0,11,3,1
Case 1529,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1529,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1529,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 153,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 153,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 153,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1530,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1530,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1530,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1530,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1531,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1531,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1531,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1532,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1532,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1532,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1533,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1533,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1533,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1533,4,2 3 3 4 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1533,3,2 3 3 4 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 1533,4,2 3 3 4 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 1534,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1534,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1534,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1534,10,2 3 4 10 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1535,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1535,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 1535,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1535,4,2 2 2 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1536,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1536,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1536,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1537,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1537,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1537,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1537,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1538,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1538,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1538,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1539,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1539,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 1539,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1539,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1539,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 154,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 154,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 154,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 154,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1540,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1540,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1540,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 1540,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1540,3,2 2 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 1540,4,2 2 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 1541,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 1541,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
