case_id,concept_name,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 1758,3,2 3 4 3 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 1758,4,2 3 4 3 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 2798,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 2798,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2798,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2798,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 2743,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2743,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2743,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2743,3,2 3 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2743,4,2 3 4 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 608,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 608,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 608,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 608,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 608,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 3153,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3153,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 3153,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 3153,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 3153,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4523,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4523,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4523,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1003,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1003,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1003,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 996,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 996,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 996,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3874,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 3874,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3874,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3874,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4141,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4141,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4141,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1421,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1421,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1421,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1051,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1051,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1051,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3706,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3706,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3706,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3170,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3170,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 3170,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 3170,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 3170,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 1641,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 1641,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 1641,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1641,3,2 2 2 3 0 0 0 0 0 0 0 0 0 0,4,5,1
Case 1641,6,2 2 2 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 1641,3,2 2 2 3 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 1641,4,2 2 2 3 6 3 4 0 0 0 0 0 0 0,7,3,1
Case 3217,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 3217,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3217,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3217,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4499,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 4499,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4499,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4499,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 320,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 320,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 320,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1028,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1028,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1028,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1014,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1014,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 1014,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1014,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1014,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 1805,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1805,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1805,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 359,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 359,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 359,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1889,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1889,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1889,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3200,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 3200,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3200,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3200,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 319,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 319,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 319,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 319,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 319,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 3505,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3505,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3505,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2115,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2115,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2115,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 365,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 365,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 365,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 365,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 365,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 601,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 601,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 601,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3817,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3817,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3817,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3504,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 3504,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3504,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 3504,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 3504,3,2 2 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 3504,4,2 2 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 3366,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 3366,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3366,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 3366,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,5,1
Case 3366,6,2 2 3 6 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 3366,3,2 2 3 6 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 3366,4,2 2 3 6 6 3 4 0 0 0 0 0 0 0,7,3,1
Case 25,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 25,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 25,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3973,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3973,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3973,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 67,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 67,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 67,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3319,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3319,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3319,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3639,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3639,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3639,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 611,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 611,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 611,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3841,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 3841,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3841,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 3841,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 3841,3,2 2 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 3841,4,2 2 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 4283,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4283,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4283,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1538,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1538,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1538,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2503,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2503,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2503,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3183,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3183,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 3183,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3183,4,2 3 6 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 1424,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1424,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1424,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4146,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4146,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4146,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3296,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 3296,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3296,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3296,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 2314,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2314,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2314,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 750,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 750,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 750,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 750,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 915,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 915,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 915,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1381,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 1381,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1381,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 1381,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1381,3,2 2 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 1381,4,2 2 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 1213,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1213,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1213,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1403,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 1403,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1403,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 1403,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 1403,3,2 2 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 1403,4,2 2 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 835,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 835,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 835,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 835,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 3631,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3631,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3631,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2855,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2855,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2855,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4525,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4525,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4525,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4525,4,2 3 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 422,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 422,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 422,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 974,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 974,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 974,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 974,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4489,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4489,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4489,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 355,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 355,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 355,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 355,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 725,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 725,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 725,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 725,3,2 2 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 725,4,2 2 2 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 1194,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 1194,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1194,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1194,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 2864,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2864,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2864,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 879,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 879,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 879,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2331,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 2331,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2331,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 2331,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2331,3,2 2 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2331,4,2 2 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 2943,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 2943,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2943,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2943,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 3345,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 3345,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3345,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3345,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 2878,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2878,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2878,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1276,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 1276,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 1276,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 1276,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4543,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4543,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4543,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4543,3,2 3 3 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4543,4,2 3 3 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 2726,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2726,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 2726,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2726,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2726,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 1147,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1147,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1147,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 865,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 865,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 865,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4016,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4016,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4016,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2652,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2652,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2652,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 256,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 256,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 256,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4548,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4548,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4548,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1240,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1240,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1240,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3493,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3493,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3493,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 141,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 141,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 141,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 141,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,5,1
Case 141,6,2 3 6 3 6 0 0 0 0 0 0 0 0 0,5,1,1
Case 141,3,2 3 6 3 6 3 0 0 0 0 0 0 0 0,6,2,1
Case 141,4,2 3 6 3 6 3 4 0 0 0 0 0 0 0,7,3,1
Case 1631,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1631,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 1631,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 108,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 108,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 108,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2435,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2435,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 2435,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2435,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2435,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 933,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 933,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 933,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 933,4,2 2 3 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 2291,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2291,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2291,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 1414,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 1414,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 1414,6,2 3 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 1414,3,2 3 6 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 1414,4,2 3 6 3 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 672,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 672,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 672,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 672,6,2 2 3 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 672,3,2 2 3 6 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 672,4,2 2 3 6 3 4 0 0 0 0 0 0 0 0,6,3,1
Case 2144,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2144,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 2144,4,2 3 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
